F3 Value,FC6 Value,P7 Value,T8 Value,F7 Value,F8 Value,T7 Value,P8 Value,AF4 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value,X Value,Y Value,Z Value,Unknown Value
-172104,-395888,-1272752,0,-777280,-550080,0,-1618944,-3456,-1162536,-387168,-1648200,-1672992,-589968,0,0,,896
-177760,-446736,-1399424,0,-852232,-633600,0,-1825280,-2232,-1182240,-444720,-1825080,-1966896,-535984,0,0,,1368
-167256,-428576,-1363232,0,-818920,-691200,0,-1880832,-1128,-1182240,-432512,-1768800,-1672992,-420304,0,0,,928
-142208,-399520,-1218464,0,-707880,-613440,0,-1745920,-312,-1050880,-354032,-1575840,-1348944,-296912,0,0,,472
-118776,-368648,-1115920,0,-682896,-512640,0,-1658624,-72,-866976,-313920,-1495440,-1077648,-289200,0,0,,480
-118776,-326880,-1019408,0,-710656,-472320,0,-1618944,-384,-807864,-315664,-1439160,-828960,-323904,0,0,,976
-143824,-325064,-1073696,0,-694000,-483840,0,-1603072,-672,-932656,-313920,-1479360,-1160544,-347040,0,0,,992
-161600,-359568,-1182272,0,-702328,-552960,0,-1650688,-1224,-1077152,-355776,-1656240,-1620240,-431872,0,0,,504
-177984,-390440,-1176240,0,-780056,-636480,0,-1737984,-1848,-1169104,-430768,-1768800,-1507200,-516704,0,0,,504
-184896,-397704,-1103856,0,-774504,-624960,0,-1706240,-2088,-1247920,-423792,-1632120,-1273584,-487080,0,0,,504
-190080,-392256,-1091792,0,-707880,-584640,0,-1587200,-2424,-1254488,-403432,-1479360,-1364016,-505120,0,0,,504
-188352,-395888,-1115920,0,-712448,-613440,0,-1571328,-2928,-1228216,-407256,-1527600,-1446912,-562848,0,0,,504
-184896,-397704,-1146080,0,-720896,-630720,-3480,-1634816,-3240,-1228216,-424464,-1648200,-1484592,-577280,0,0,,504
-177984,-374096,-1230120,0,-718080,-616320,-3624,-1650688,-3240,-1188808,-414904,-1664280,-1529808,-573672,0,0,,504
-180576,-348672,-1303560,0,-760320,-604800,-3744,-1571328,-3312,-1175672,-428288,-1624080,-80984,-631400,0,0,,504
-186624,-337776,-1272960,0,-794112,-573120,-3816,-1484032,-3600,-1215080,-432112,-1680360,-75896,-656656,0,0,,504
-171936,-361384,-1156680,0,-718080,-524160,-3864,-1421976,-3720,-1136264,-382400,-1640160,-77592,-595320,0,0,,504
-153792,-392256,-1095480,0,-667392,-532800,-4104,-1501416,-3768,-1103424,-338424,-1495440,-78016,-580888,0,0,,504
-144288,-345040,-1089360,0,-712448,-558928,-4200,-1557024,-3936,-1142832,-340336,-1447200,-68688,-627792,0,0,,504
-137376,-279664,-1083240,0,-723712,-498112,-4176,-1414032,-4200,-1103424,-403432,-1487400,-66568,-689128,0,0,,504
-143424,-288512,-1101600,0,-673024,-440192,-4200,-1350480,-4320,-1070584,-437848,-1447200,-72928,-696344,0,0,,504
-160704,-333312,-1193400,0,-678656,-454672,-4248,-1485528,-4368,-1157376,-369016,-1455240,-77168,-656656,0,0,,504
-160704,-322560,-1291320,0,-706816,-470448,-4368,-1501416,-4608,-1229712,-323128,-1535640,-85224,-696344,0,0,,504
-153792,-295680,-1236240,0,-667392,-450120,-4464,-1421976,0,-1196832,-365192,-1495440,-86496,-761288,0,0,,504
-165888,-299640,-1126080,0,-644864,-455928,-4680,-1406088,0,-1223136,-370928,-1374840,-76744,-750464,0,0,,504
-181440,-321432,-1181160,0,-673024,-470448,-4776,-1501416,0,-1341504,-340336,-1439160,-81408,-732424,0,0,,531360
-185760,-375912,-1303560,0,-704000,-519816,-4704,-1676184,0,-1440144,-401520,-1672320,-96672,-761288,0,0,,236160
-184032,-430392,-1303560,0,-723712,-662112,-4944,-1692072,0,-1433568,-460792,-1752720,-93280,-797368,0,0,,0
-198720,-441288,-1315800,0,-763136,-740520,-5376,-1652352,0,-1473024,-456968,-1752720,-89040,-873136,0,0,,151872
-214272,-379544,-1364760,0,-791296,-615648,-6096,-1739736,0,-1604544,-456968,-1712520,-94976,-995808,0,0,,557600
-204768,-325064,-1303560,0,-771584,-514008,-6384,-1652352,0,-1591392,-445496,-1608000,-93704,-1010240,0,0,,249744
-216864,-361384,-1285200,0,-788480,-560472,-7392,-1485528,0,-1663728,-439760,-1640160,-94976,-1197856,0,0,,0
-250560,-370464,-1352520,0,-805376,-531432,-9768,-1485528,0,-1979376,-460792,-1744680,-100064,-1652464,0,0,,157696
-240192,-326880,-1334160,0,-777216,-406560,-9312,-1469640,0,-1907040,-464616,-1680360,-101760,-1555048,0,0,,583840
-199584,-319616,-1230120,0,-743424,-421080,-5664,-1429920,0,-1394112,-453144,-1672320,-99216,-891176,0,0,,260640
-199584,-345040,-1168920,0,-712448,-540144,-3576,-1509360,0,-1157376,-447408,-1768800,-86920,-562848,0,0,,2184
-210816,-345040,-1126080,0,-689920,-566280,-3864,-1493472,0,-1223136,-418728,-1632120,-75472,-620576,0,0,,166336
-177984,-357752,-1101600,0,-729344,-505296,-3936,-1469640,0,-1196832,-401520,-1471320,-78016,-577280,0,0,,610080
-160704,-399520,-1144440,0,-788480,-537240,-3768,-1660296,0,-1203408,-447408,-1439160,-79288,-552024,0,0,,271472
-187488,-417680,-1205640,0,-774400,-641784,-4200,-1668240,0,-1354656,-470352,-1439160,-76744,-667480,0,0,,2280
-203904,-394072,-1181160,0,-746240,-627264,-4272,-1501416,0,-1407264,-472264,-1495440,-82256,-689128,0,0,,173568
-190080,-348672,-1040400,0,-726528,-537240,-4152,-1406088,0,-1315200,-460792,-1407000,-74200,-624184,0,0,,637096
-169344,-321432,-936360,0,-695552,-519816,-4224,-1247208,0,-1163952,-393872,-1173840,-52576,-588104,0,0,,282240
-160704,-352304,-1003680,0,-732160,-540144,-4080,-1199544,0,-1124496,-372840,-1294440,-64448,-642224,0,0,,0
-170208,-401336,-1162800,0,-839168,-569184,-4008,-1485528,0,-1209984,-447408,-1768800,-94976,-721600,0,0,,179200
-165888,-386808,-1175040,0,-839168,-606936,-4152,-1604688,0,-1150800,-466528,-1809000,-89040,-681912,0,0,,664176
-140832,-334144,-1015920,0,-723712,-540144,-4104,-1406088,0,-979824,-399608,-1431120,-66568,-602536,0,0,,296208
-135648,-312352,-942480,0,-650496,-426888,-3960,-1366368,0,-973248,-397696,-1358760,-72080,-584496,0,0,,1648
-152928,-310536,-973080,0,-675840,-458832,-3984,-1421976,0,-992976,-424464,-1511520,-80136,-577280,0,0,,188864
-159840,-299640,-960840,0,-723712,-540144,-3888,-1390200,0,-914064,-380488,-1463280,-70808,-562848,0,0,,689640
-153792,-286928,-948600,0,-706816,-519816,-3408,-1414032,0,-848304,-336512,-1390920,-72928,-519552,0,0,,305280
-127872,-288744,-936360,0,-670208,-490776,-2520,-1406088,0,-710208,-353720,-1407000,-76744,-378840,0,0,,2568
-103680,-310536,-826200,0,-692736,-531432,-1944,-1358424,0,-558960,-365192,-1318560,-59360,-238128,0,0,,193536
-112320,-330512,-765000,0,-704000,-519816,-1920,-1398144,0,-572112,-325040,-1206000,-50032,-205656,0,0,,716784
-133056,-297824,-832320,0,-585728,-450120,-2112,-1485528,0,-631296,-279152,-1238160,-58936,-248952,0,0,,317680
-122688,-259688,-813960,0,-501248,-482064,-2352,-1421976,0,-598416,-296360,-1238160,-59360,-303072,0,0,,0
-104544,-270584,-789480,0,-591360,-545952,-2496,-1271040,0,-598416,-367104,-1238160,-54272,-335544,0,0,,200704
-123552,-294192,-924120,0,-681472,-496584,-2760,-1263096,0,-716784,-378576,-1407000,-66144,-386056,0,0,,741280
-163296,-290560,-1058760,0,-678656,-444312,-3072,-1461696,0,-900912,-376664,-1648200,-82680,-465432,0,0,,329232
-162432,-277848,-1040400,0,-650496,-441408,-3264,-1533192,0,-979824,-437848,-1656240,-83952,-479864,0,0,,1840
-129600,-283296,-936360,0,-585728,-386232,-3552,-1302816,0,-868032,-391960,-1463280,-69960,-472648,0,0,,210656
-119232,-259688,-875160,0,-498432,-331056,-3528,-1112160,0,-723360,-242824,-1350720,-58512,-508728,0,0,,769392
-129600,-214288,-954720,0,-509696,-348480,-3552,-1183656,0,-756240,-210320,-1398960,-66144,-541200,0,0,,339840
-128736,-232448,-1052640,0,-622336,-374616,-3888,-1374312,0,-894336,-300184,-1495440,-78864,-570064,0,0,,1904
-130464,-254240,-985320,0,-647680,-363000,-3888,-1310760,0,-841728,-353720,-1455240,-73352,-577280,0,0,,217920
-148608,-223368,-948600,0,-605440,-339768,-3816,-1120104,0,-795696,-361368,-1415040,-64448,-580888,0,0,,793760
-167616,-216104,-1077120,0,-616704,-345576,-3888,-1286928,0,-1019280,-370928,-1583880,-77168,-616968,0,0,,353312
-168480,-239712,-1150560,0,-588544,-363000,-4056,-1501416,0,-1157376,-336512,-1704480,-92856,-635008,0,0,,984
-156384,-239712,-1058760,0,-515328,-331056,-4152,-1294872,0,-1052160,-294448,-1431120,-82256,-624184,0,0,,224192
-163296,-279664,-1040400,0,-568832,-325248,-4224,-1207488,0,-1124496,-334600,-1366800,-73352,-671088,0,0,,823000
-171936,-345040,-1168920,0,-673024,-412368,-4320,-1501416,0,-1315200,-412992,-1696440,-87344,-728816,0,0,,364896
-144288,-305088,-1138320,0,-594176,-470448,-4248,-1414032,0,-1117920,-382400,-1567800,-85648,-681912,0,0,,2032
-120096,-217920,-918000,0,-453376,-400752,-4392,-1072440,0,-874608,-252384,-1197960,-66144,-653048,0,0,,426496
-142136,-203392,-887400,0,-433664,-281688,-4728,-1167768,0,-999552,-212232,-1342680,-70808,-721600,0,0,,426496
-160448,-208840,-1071000,0,-478720,-209088,-4776,-1310760,0,-1085040,-284888,-1543680,-84376,-771936,0,0,,426496
-156960,-201576,-1175040,0,-537856,-229416,-4728,-1175712,0,-1058736,-349280,-1519560,-84800,-745448,0,0,,426496
-162192,-221552,-1132200,0,-611712,-290400,-4800,-1167768,0,-1183680,-341728,-1559760,-82256,-771936,0,0,,426496
-160448,-216104,-1107720,0,-603216,-270072,-3328,-1239264,0,-1177104,-298304,-1503480,-78864,-805992,0,0,,426496
-150856,-203392,-1182704,0,-583392,-252648,-3376,-1175712,0,-1032432,-296416,-1439160,-80560,-813560,0,0,,426496
-171784,-294192,-1237856,0,-679680,-368808,-3504,-1223376,0,-1131072,-334176,-1648200,-1680096,-896808,0,0,,426496
-200560,-379544,-1237856,0,-727824,-514008,-4000,-1398144,0,-1433568,-377600,-1800000,-1755776,-1029248,0,0,,426496
-204048,-337776,-1176576,0,-631536,-505296,-4096,-1415456,0,-1551936,-396480,-1680000,-1498464,-1036816,0,0,,426496
-212768,-261504,-1182704,-4176,-566400,-374616,-4816,-1256416,0,-1624272,-381376,-1528000,-1430352,-1222232,0,0,,426496
-231080,-241528,-1243984,-4536,-620208,-295392,-6432,-1176896,0,-1834704,-402144,-1488000,-1649824,-1638472,0,0,,426496
-217128,-270584,-1225600,-4584,-699504,-330144,-5968,-1216656,-8240,-1808400,-451232,-1528000,-1680096,-1513600,0,0,,426496
-184864,-289280,-1158192,-4008,-679680,-382272,-3600,-1200752,-4112,-1446720,-400256,-1440000,-1468192,-904376,0,0,,426496
-163936,-258544,-1066272,-3672,-600384,-362000,-2464,-1137136,-1856,-1050880,-285088,-1216000,-1233584,-582736,0,0,,426496
-162192,-263968,-1103040,-3840,-651360,-355224,-2704,-1240512,-2128,-998336,-305856,-1192000,-1203312,-616792,0,0,,426496
-156088,-320016,-1158192,-3864,-744816,-386992,-2672,-1240512,-3144,-1116560,-396480,-1288000,-1218448,-624360,0,0,,426496
-139520,-274816,-1023376,-3720,-657024,-335008,-2528,-986048,-3048,-1077152,-370048,-1152000,-1112496,-613008,0,0,,128
-144752,-202496,-955968,-3792,-569232,-257032,-2752,-978096,-3840,-1057448,-313408,-1112000,-1180608,-658416,0,0,,0
-167424,-242272,-1121424,-3816,-625872,-303240,-2816,-1232560,-3864,-1195376,-330400,-1400000,-1460624,-650848,0,0,,432
-158704,-294704,-1164320,-3840,-662688,-375440,-2752,-1264368,-3648,-1234784,-370048,-1472000,-1430352,-647064,0,0,,456
-127312,-280240,-943712,-3912,-577728,-317680,-2736,-1168944,-3672,-1057448,-332288,-1288000,-1142768,-616792,0,0,,160
-122952,-265776,-851792,-3864,-526752,-271472,-2672,-1224608,-3744,-945792,-260544,-1280000,-1074656,-575168,0,0,,336
-142136,-280240,-925328,-3888,-583392,-384104,-2688,-1208704,-3840,-1077152,-288864,-1320000,-1157904,-609224,0,0,,528
-156088,-285664,-998864,-4008,-617376,-462080,-2800,-1153040,-3912,-1234784,-385152,-1360000,-1278992,-669768,0,0,,552
-152600,-289280,-1011120,-4080,-608880,-386992,-2720,-1184848,-3720,-1175672,-413472,-1336000,-1271424,-643280,0,0,,0
-120336,-273008,-949840,-4056,-620208,-323456,-2352,-1224608,-3048,-952360,-339840,-1160000,-1067088,-541112,0,0,,600
-111616,-235040,-925328,-3936,-640032,-349448,-1888,-1208704,-1800,-880112,-283200,-1104000,-1059520,-431376,0,0,,0
-132544,-222384,-894688,-3792,-586224,-349448,-1664,-1081472,-624,-906384,-292640,-1176000,-1089792,-332992,0,0,,0
-126440,-258544,-759872,-3792,-518256,-340784,-1552,-1057616,-288,-847272,-309632,-1056000,-885456,-295152,0,0,,672
-103768,-271200,-716976,-3816,-518256,-346560,-1408,-1176896,-432,-788160,-286976,-920000,-802208,-317856,0,0,,464
-102024,-231424,-833408,-3840,-572064,-332120,-1536,-1145088,-744,-794728,-254880,-968000,-983840,-340560,0,0,,480
-119464,-215152,-913072,-3864,-623040,-329232,-1840,-1097376,-1248,-880112,-298304,-1056000,-1150336,-378400,0,0,,0
-133416,-227808,-925328,-3864,-597552,-332120,-2000,-1208704,-1656,-1018040,-353056,-1216000,-1135200,-438944,0,0,,512
-139520,-226000,-931456,-3840,-518256,-303240,-2080,-1137136,-2064,-1103424,-324736,-1192000,-1006544,-473000,0,0,,792
-132544,-200688,-913072,-3864,-478608,-257032,-2160,-930384,-2472,-1031176,-273760,-944000,-976272,-476784,0,0,,816
-126440,-206112,-943712,-3888,-574896,-257032,-2368,-1017856,-2808,-1070584,-273760,-1032000,-1195744,-518408,0,0,,560
-133416,-263968,-998864,-3840,-651360,-288800,-2448,-1200752,-2880,-1208512,-296416,-1296000,-1263856,-563816,0,0,,288
-133416,-296512,-1011120,-3864,-580560,-297464,-2416,-1192800,-3072,-1149400,-290752,-1264000,-1180608,-578952,0,0,,0
-131672,-258544,-1047888,-3864,-501264,-291688,-2528,-1200752,-3384,-1090288,-279424,-1200000,-1278992,-590304,0,0,,912
-130800,-218768,-1072400,-3840,-489936,-268584,-2608,-1216656,-3480,-1162536,-275648,-1272000,-1309264,-590304,0,0,,936
-128184,-220576,-1017248,-3912,-501264,-271472,-2688,-1184848,-3720,-1234784,-285088,-1288000,-1195744,-624360,0,0,,640
-136032,-242272,-949840,-4032,-529584,-323456,-2720,-1184848,-4008,-1261056,-302080,-1256000,-1127632,-669768,0,0,,984
-153472,-258544,-919200,-4032,-546576,-326344,-2720,-1129184,-4080,-1300464,-302080,-1240000,-1104928,-669768,0,0,,672
-156960,-260352,-949840,-4008,-529584,-274360,-2800,-1025808,-4248,-1326736,-347392,-1208000,-1097360,-665984,0,0,,1032
-161320,-260352,-1066272,-4056,-557904,-297464,-2864,-1097376,-4392,-1372712,-419136,-1304000,-1301696,-696256,0,0,,0
-182248,-285664,-1170448,-4056,-586224,-378328,-3008,-1264368,-4512,-1451528,-409696,-1440000,-1559008,-745448,0,0,,720
-177016,-274816,-1121424,-4032,-540912,-343672,-3168,-1248464,-4848,-1339872,-349280,-1416000,-1445488,-749232,0,0,,368
-151728,-226000,-1109168,-4032,-518256,-300352,-3248,-1192800,-5064,-1195376,-343616,-1424000,-1331968,-734096,0,0,,0
-149112,-216960,-1127552,-4080,-546576,-329232,-3264,-1272320,-5184,-1215080,-339840,-1504000,-1437920,-787072,0,0,,768
-155216,-233232,-1078528,-4080,-526752,-320568,-3296,-1272320,-5400,-1287328,-305856,-1440000,-1437920,-813560,0,0,,784
-160448,-224192,-1047888,-4104,-529584,-300352,-3664,-1168944,-6024,-1339872,-317184,-1352000,-1384944,-843832,0,0,,400
-176144,-215152,-1096912,-4152,-611712,-329232,-4016,-1168944,-6912,-1392416,-343616,-1448000,-1559008,-968704,0,0,,816
-185736,-238656,-1109168,-4032,-583392,-346560,-4048,-1208704,-7416,-1464664,-332288,-1504000,-1695232,-1025464,0,0,,0
-192712,-274816,-1170448,-4128,-489936,-352336,-4880,-1232560,-9288,-1655136,-368160,-1488000,-1710368,-1195744,0,0,,848
-220616,-291088,-1286880,-4584,-495600,-378328,-6240,-1359792,-12624,-1917856,-415360,-1568000,-1823888,-1559008,0,0,,1296
-218872,-273008,-1256240,-4392,-552240,-355224,-5776,-1447264,-11736,-1885016,-368160,-1568000,-1831456,-1475760,0,0,,880
-185736,-291088,-1127552,-3840,-586224,-355224,-3536,-1439312,-6000,-1576320,-320960,-1536000,-1710368,-874104,0,0,,896
-174400,-329056,-1035632,-3864,-608880,-441864,-2464,-1510880,-2688,-1405552,-349280,-1520000,-1460624,-578952,0,0,,1368
-171784,-320016,-1023376,-3984,-614544,-467856,-2816,-1518832,-3288,-1405552,-351168,-1488000,-1271424,-677336,0,0,,0
-159576,-309168,-1072400,-3792,-572064,-433200,-2704,-1391600,-3408,-1346440,-332288,-1504000,-1354672,-639496,0,0,,472
-154344,-330864,-1139808,-3792,-543744,-459192,-2592,-1447264,-3384,-1307032,-356832,-1592000,-1536304,-590304,0,0,,480
-163064,-339904,-1121424,-3864,-589056,-519840,-2896,-1598352,-4032,-1392416,-407808,-1656000,-1453056,-669768,0,0,,0
-174400,-325440,-1072400,-3792,-659856,-534280,-2864,-1622208,-4008,-1425256,-409696,-1584000,-1331968,-681120,0,0,,0
-185736,-338096,-1109168,-3888,-671184,-525616,-2800,-1693776,-3960,-1412120,-371936,-1584000,-1453056,-658416,0,0,,0
-176256,-347136,-1115296,-3888,-668352,-540056,-2800,-1669920,-3864,-1333304,-404032,-1608000,-1453056,-669768,0,0,,0
-156384,-303744,-1060144,-3792,-668352,-511176,-2768,-1447264,-3936,-1215080,-441792,-1512000,-1309264,-708920,0,0,,0
-153792,-280240,-1090784,-3840,-659856,-479408,-2768,-1463168,-4200,-1208512,-361600,-1464000,-1468192,-693592,0,0,,0
-163296,-320016,-1152064,-3840,-706816,-519840,-2720,-1693776,-4008,-1326736,-339904,-1552000,-1664960,-682096,0,0,,0
-165024,-341712,-1084656,-3816,-670208,-545832,0,-1757392,-3888,-1405552,-370640,-1576000,-1483328,-689760,0,0,,0
-159840,-325440,-1030848,-3816,-591360,-514064,0,-1717632,-3984,-1359576,-368832,-1536000,-1309264,-678264,0,0,,0
-161568,-329056,-1110616,-3840,-667392,-519840,0,-1677872,-3984,-1293896,-401376,-1664000,-1437696,-708920,0,0,,0
-160704,-305552,-1141296,-3816,-670208,-502512,0,-1510880,-3816,-1241352,-404992,-1693064,-1385280,-720416,0,0,,0
-143424,-260352,-1049256,-3840,-489984,-424536,0,-1396736,-3888,-1215080,-300128,-1524560,-1198080,-655272,0,0,,0
-130464,-285664,-1049256,0,-461824,-453416,0,-1484032,-3960,-1208512,-258544,-1492464,-1317888,-628448,0,0,,0
-136512,-318208,-1122888,0,-546304,-516912,0,-1507840,-3792,-1195376,-298320,-1540608,-1475136,-655272,0,0,,0
-137376,-287472,-1024712,0,-473088,-450120,0,-1388800,-2576,-1149400,-269392,-1460368,-1392768,-639944,0,0,,0
-135648,-265776,-957216,0,-450560,-418176,0,-1380864,-2592,-1142832,-253120,-1388152,-1302912,-636112,0,0,,0
-157248,-310976,-1098344,0,-580096,-499488,0,-1618944,-2480,-1178536,-327248,-1564680,-1475136,-662936,0,0,,0
-159840,-352560,-1110616,0,-633600,-557568,0,-1714176,-2512,-1218040,-354368,-1789352,-1594944,-662936,0,0,,0
-135648,-334480,-975624,0,-580096,-537240,0,-1539584,-2544,-1204872,-301936,-1813424,-1422720,-628448,0,0,,0
